'sample #','V5','V2'
139293,1058,1026
139294,1056,1025
139295,1057,1024
139296,1055,1022
139297,1057,1024
139298,1059,1027
139299,1062,1031
139300,1058,1028
139301,1059,1026
139302,1056,1028
139303,1055,1027
139304,1058,1031
139305,1063,1031
139306,1061,1035
139307,1061,1034
139308,1058,1035
139309,1055,1034
139310,1057,1038
139311,1059,1039
139312,1057,1039
139313,1058,1037
139314,1055,1035
139315,1055,1040
139316,1056,1040
139317,1057,1041
139318,1057,1041
139319,1055,1041
139320,1056,1038
139321,1055,1038
139322,1056,1043
139323,1056,1044
139324,1055,1043
139325,1053,1039
139326,1049,1038
139327,1048,1039
139328,1048,1042
139329,1051,1044
139330,1049,1044
139331,1046,1038
139332,1043,1038
139333,1042,1039
139334,1042,1041
139335,1045,1043
139336,1044,1039
139337,1041,1037
139338,1038,1035
139339,1036,1038
139340,1038,1040
139341,1037,1039
139342,1037,1038
139343,1035,1036
139344,1032,1034
139345,1032,1035
139346,1033,1036
139347,1031,1036
139348,1033,1035
139349,1031,1033
139350,1026,1031
139351,1025,1032
139352,1026,1033
139353,1030,1033
139354,1026,1032
139355,1025,1032
139356,1025,1028
139357,1022,1031
139358,1026,1031
139359,1028,1032
139360,1023,1031
139361,1025,1029
139362,1023,1029
139363,1023,1028
139364,1025,1030
139365,1025,1030
139366,1025,1028
139367,1022,1029
139368,1019,1027
139369,1021,1030
139370,1020,1029
139371,1024,1029
139372,1024,1029
139373,1025,1026
139374,1024,1028
139375,1020,1029
139376,1023,1028
139377,1028,1029
139378,1025,1029
139379,1025,1027
139380,1024,1026
139381,1024,1026
139382,1025,1030
139383,1025,1029
139384,1025,1030
139385,1021,1026
139386,1022,1025
139387,1021,1025
139388,1024,1029
139389,1026,1028
139390,1025,1028
139391,1022,1025
139392,1021,1026
139393,1020,1029
139394,1023,1029
139395,1024,1031
139396,1023,1029
139397,1022,1026
139398,1020,1026
139399,1021,1026
139400,1023,1029
139401,1022,1028
139402,1023,1031
139403,1022,1028
139404,1020,1026
139405,1019,1028
139406,1018,1030
139407,1021,1031
139408,1020,1028
139409,1020,1027
139410,1018,1026
139411,1015,1027
139412,1019,1028
139413,1017,1030
139414,1018,1027
139415,1014,1026
139416,1014,1027
139417,1012,1028
139418,1012,1029
139419,1013,1027
139420,1011,1027
139421,1011,1029
139422,1009,1026
139423,1007,1027
139424,1010,1032
139425,1009,1034
139426,1008,1034
139427,1007,1032
139428,1008,1031
139429,1007,1034
139430,1009,1037
139431,1009,1036
139432,1007,1035
139433,1006,1031
139434,1007,1029
139435,1005,1031
139436,1006,1031
139437,1008,1030
139438,1009,1029
139439,1009,1027
139440,1007,1025
139441,1007,1025
139442,1011,1026
139443,1013,1029
139444,1012,1028
139445,1013,1024
139446,1010,1023
139447,1011,1024
139448,1012,1029
139449,1015,1029
139450,1015,1029
139451,1016,1027
139452,1020,1022
139453,1021,1025
139454,1023,1026
139455,1024,1031
139456,1025,1031
139457,1022,1030
139458,1021,1029
139459,1018,1028
139460,1020,1027
139461,1019,1029
139462,1016,1026
139463,1013,1027
139464,1011,1025
139465,1012,1025
139466,1014,1027
139467,1015,1028
139468,1016,1026
139469,1014,1025
139470,1015,1023
139471,1015,1028
139472,1022,1027
139473,1029,1031
139474,1051,1033
139475,1112,1046
139476,1191,1097
139477,1193,1165
139478,1127,1171
139479,1072,1123
139480,1058,1085
139481,1067,1069
139482,1067,1068
139483,1064,1064
139484,1057,1064
139485,1055,1062
139486,1059,1059
139487,1057,1054
139488,1056,1053
139489,1058,1050
139490,1059,1049
139491,1059,1049
139492,1061,1045
139493,1058,1043
139494,1056,1037
139495,1053,1041
139496,1055,1044
139497,1054,1044
139498,1050,1042
139499,1043,1039
139500,1036,1039
139501,1031,1039
139502,1027,1036
139503,1027,1035
139504,1018,1032
139505,1002,1028
139506,987,1024
139507,975,1027
139508,967,1028
139509,962,1027
139510,957,1027
139511,952,1021
139512,950,1015
139513,948,1013
139514,950,1007
139515,954,1001
139516,953,998
139517,952,995
139518,952,996
139519,954,999
139520,962,1003
139521,971,1006
139522,979,1008
139523,987,1008
139524,996,1009
139525,1001,1010
139526,1010,1006
139527,1017,995
139528,1017,984
139529,1013,973
139530,1004,968
139531,995,964
139532,992,963
139533,992,965
139534,992,965
139535,986,968
139536,983,974
139537,981,987
139538,986,999
139539,994,1009
139540,995,1015
139541,998,1020
139542,994,1022
139543,994,1024
139544,998,1026
139545,1001,1027
139546,1006,1026
139547,1004,1026
139548,1005,1023
139549,1005,1023
139550,1010,1025
139551,1013,1025
139552,1014,1026
139553,1012,1022
139554,1014,1021
139555,1013,1024
139556,1017,1027
139557,1018,1025
139558,1016,1025
139559,1016,1022
139560,1014,1023
139561,1014,1023
139562,1019,1026
139563,1020,1026
139564,1018,1026
139565,1017,1023
139566,1018,1021
139567,1016,1022
139568,1019,1024
139569,1024,1029
139570,1023,1027
139571,1022,1023
139572,1020,1023
139573,1021,1023
139574,1023,1027
139575,1025,1028
139576,1025,1026
139577,1024,1025
139578,1024,1026
139579,1025,1025
139580,1026,1030
139581,1030,1029
139582,1029,1029
139583,1027,1029
139584,1028,1026
139585,1027,1028
139586,1030,1028
139587,1032,1033
139588,1032,1032
139589,1031,1031
139590,1029,1029
139591,1030,1031
139592,1033,1034
139593,1033,1035
139594,1034,1035
139595,1034,1033
139596,1033,1032
139597,1034,1035
139598,1035,1038
139599,1038,1037
139600,1036,1039
139601,1037,1036
139602,1036,1036
139603,1036,1038
139604,1037,1041
139605,1038,1041
139606,1042,1041
139607,1039,1040
139608,1037,1040
139609,1037,1041
139610,1038,1044
139611,1042,1045
139612,1040,1043
139613,1041,1042
139614,1040,1039
139615,1036,1041
139616,1038,1045
139617,1040,1046
139618,1040,1046
139619,1035,1046
139620,1033,1045
139621,1034,1047
139622,1037,1048
139623,1038,1048
139624,1037,1048
139625,1035,1045
139626,1032,1043
139627,1032,1044
139628,1033,1047
139629,1032,1046
139630,1031,1047
139631,1029,1041
139632,1027,1043
139633,1024,1044
139634,1023,1045
139635,1022,1046
139636,1024,1045
139637,1024,1043
139638,1021,1040
139639,1016,1042
139640,1016,1042
139641,1020,1041
139642,1019,1042
139643,1016,1040
139644,1015,1038
139645,1014,1039
139646,1013,1040
139647,1015,1040
139648,1016,1039
139649,1012,1038
139650,1012,1036
139651,1008,1039
139652,1011,1039
139653,1013,1039
139654,1011,1038
139655,1013,1037
139656,1009,1034
139657,1007,1036
139658,1011,1035
139659,1011,1037
139660,1011,1036
139661,1008,1036
139662,1006,1035
139663,1004,1034
139664,1008,1036
139665,1009,1036
139666,1010,1034
139667,1007,1034
139668,1005,1030
139669,1003,1035
139670,1005,1038
139671,1006,1034
139672,1006,1036
139673,1004,1033
139674,1004,1033
139675,1002,1034
139676,1003,1036
139677,1004,1035
139678,1001,1035
139679,1000,1032
139680,1000,1034
139681,999,1035
139682,1001,1038
139683,1002,1039
139684,1002,1037
139685,999,1035
139686,1000,1032
139687,999,1035
139688,998,1037
139689,1000,1038
139690,1000,1037
139691,1000,1033
139692,996,1034
139693,997,1036
139694,998,1036
139695,998,1039
139696,1001,1037
139697,998,1034
139698,999,1033
139699,999,1035
139700,1002,1036
139701,1005,1037
139702,1005,1036
139703,1003,1036
139704,999,1035
139705,996,1036
139706,996,1039
139707,995,1040
139708,995,1039
139709,993,1037
139710,992,1038
139711,990,1038
139712,994,1040
139713,999,1042
139714,998,1043
139715,994,1042
139716,992,1039
139717,986,1039
139718,993,1044
139719,993,1043
139720,996,1043
139721,995,1036
139722,993,1035
139723,990,1037
139724,993,1038
139725,994,1040
139726,994,1037
139727,995,1035
139728,997,1034
139729,999,1035
139730,998,1036
139731,997,1036
139732,997,1034
139733,999,1033
139734,999,1032
139735,1001,1033
139736,1003,1035
139737,1008,1034
139738,1007,1033
139739,1002,1031
139740,1001,1030
139741,1001,1035
139742,1007,1041
139743,1011,1040
139744,1008,1038
139745,1000,1035
139746,996,1030
139747,991,1034
139748,999,1036
139749,1005,1032
139750,1006,1035
139751,1003,1030
139752,993,1030
139753,993,1031
139754,991,1031
139755,990,1031
139756,989,1029
139757,989,1029
139758,989,1028
139759,990,1031
139760,995,1034
139761,1001,1036
139762,1008,1036
139763,1013,1037
139764,1033,1040
139765,1103,1069
139766,1183,1139
139767,1171,1194
139768,1099,1176
139769,1042,1119
139770,1031,1082
139771,1039,1078
139772,1045,1077
139773,1044,1075
139774,1039,1067
139775,1034,1064
139776,1030,1061
139777,1028,1061
139778,1028,1062
139779,1026,1059
139780,1023,1055
139781,1019,1049
139782,1016,1042
139783,1017,1042
139784,1017,1042
139785,1019,1043
139786,1011,1042
139787,1005,1037
139788,997,1034
139789,988,1037
139790,985,1035
139791,981,1036
139792,971,1033
139793,959,1031
139794,951,1028
139795,940,1029
139796,935,1026
139797,939,1024
139798,939,1022
139799,940,1021
139800,935,1018
139801,928,1019
139802,925,1019
139803,932,1022
139804,942,1022
139805,957,1024
139806,970,1026
139807,978,1034
139808,990,1044
139809,1001,1043
139810,1002,1035
139811,1000,1017
139812,993,1000
139813,987,982
139814,981,975
139815,976,967
139816,969,964
139817,961,959
139818,954,962
139819,951,967
139820,951,981
139821,961,991
139822,967,998
139823,972,1004
139824,979,1016
139825,983,1027
139826,985,1031
139827,983,1030
139828,980,1032
139829,980,1032
139830,982,1032
139831,982,1033
139832,991,1034
139833,992,1032
139834,990,1031
139835,992,1029
139836,993,1028
139837,996,1030
139838,996,1030
139839,999,1033
139840,998,1028
139841,994,1025
139842,989,1025
139843,990,1026
139844,989,1027
139845,992,1028
139846,997,1027
139847,998,1027
139848,995,1025
139849,990,1026
139850,990,1028
139851,992,1029
139852,997,1027
139853,996,1027
139854,995,1025
139855,995,1025
139856,998,1028
139857,996,1027
139858,998,1028
139859,996,1025
139860,994,1025
139861,991,1025
139862,991,1029
139863,997,1032
139864,998,1030
139865,996,1030
139866,996,1028
139867,998,1028
139868,1002,1032
139869,1006,1031
139870,1005,1030
139871,1000,1030
139872,1000,1028
139873,998,1029
139874,1002,1033
139875,1004,1034
139876,1004,1032
139877,1006,1031
139878,1005,1032
139879,1005,1035
139880,1008,1037
139881,1009,1038
139882,1007,1035
139883,1007,1035
139884,1002,1035
139885,1003,1037
139886,1006,1041
139887,1008,1041
139888,1005,1041
139889,1002,1037
139890,1005,1037
139891,1009,1040
139892,1016,1042
139893,1015,1043
139894,1010,1043
139895,1009,1042
139896,1009,1043
139897,1007,1043
139898,1009,1044
139899,1008,1046
139900,1006,1047
139901,1007,1045
139902,1007,1044
139903,1008,1046
139904,1006,1047
139905,1007,1048
139906,1002,1049
139907,1000,1046
139908,1000,1047
139909,1000,1047
139910,1003,1050
139911,1005,1049
139912,1002,1049
139913,999,1048
139914,1002,1045
139915,1006,1047
139916,1007,1050
139917,1006,1049
139918,1000,1049
139919,1001,1046
139920,995,1045
139921,993,1045
139922,992,1048
139923,992,1048
139924,990,1045
139925,989,1043
139926,990,1044
139927,992,1042
139928,996,1043
139929,994,1045
139930,992,1042
139931,990,1039
139932,988,1039
139933,985,1038
139934,986,1041
139935,985,1041
139936,982,1039
139937,981,1036
139938,984,1037
139939,981,1037
139940,982,1037
139941,984,1037
139942,982,1040
139943,978,1035
139944,980,1034
139945,982,1039
139946,983,1039
139947,985,1036
139948,981,1036
139949,975,1035
139950,975,1033
139951,971,1035
139952,971,1036
139953,974,1037
139954,974,1036
139955,974,1036
139956,977,1034
139957,976,1033
139958,975,1038
139959,973,1038
139960,972,1036
139961,974,1035
139962,971,1035
139963,972,1034
139964,969,1039
139965,970,1036
139966,969,1037
139967,970,1036
139968,970,1035
139969,968,1036
139970,972,1037
139971,972,1038
139972,971,1034
139973,970,1034
139974,972,1037
139975,968,1035
139976,972,1036
139977,975,1038
139978,971,1037
139979,968,1033
139980,967,1033
139981,967,1032
139982,967,1036
139983,972,1036
139984,971,1035
139985,972,1032
139986,972,1032
139987,969,1030
139988,968,1033
139989,970,1034
139990,972,1034
139991,972,1033
139992,970,1031
139993,967,1034
139994,967,1037
139995,970,1036
139996,970,1033
139997,970,1032
139998,968,1032
139999,967,1035
140000,971,1036
140001,968,1039
140002,963,1039
140003,960,1039
140004,958,1035
140005,957,1036
140006,962,1037
140007,965,1040
140008,966,1038
140009,966,1033
140010,966,1033
140011,961,1032
140012,965,1032
140013,965,1034
140014,967,1033
140015,967,1032
140016,965,1030
140017,967,1030
140018,969,1036
140019,971,1034
140020,970,1031
140021,973,1030
140022,973,1028
140023,973,1030
140024,976,1035
140025,979,1033
140026,980,1033
140027,978,1029
140028,978,1028
140029,978,1029
140030,985,1033
140031,989,1034
140032,987,1033
140033,988,1032
140034,985,1033
140035,982,1033
140036,983,1035
140037,983,1032
140038,979,1030
140039,978,1030
140040,980,1027
140041,977,1027
140042,978,1032
140043,980,1032
140044,976,1032
140045,977,1027
140046,976,1027
140047,980,1031
140048,987,1032
140049,997,1035
140050,1010,1038
140051,1061,1049
140052,1147,1097
140053,1184,1175
140054,1124,1204
140055,1053,1155
140056,1024,1098
140057,1025,1072
140058,1026,1071
140059,1024,1069
140060,1021,1069
140061,1020,1064
140062,1022,1058
140063,1017,1055
140064,1015,1054
140065,1015,1052
140066,1013,1054
140067,1019,1049
140068,1020,1044
140069,1017,1041
140070,1016,1038
140071,1013,1038
140072,1011,1040
140073,1009,1038
140074,1006,1036
140075,1001,1035
140076,995,1029
140077,985,1030
140078,982,1029
140079,978,1028
140080,969,1024
140081,956,1022
140082,935,1020
140083,918,1021
140084,908,1020
140085,905,1020
140086,905,1018
140087,905,1013
140088,903,1009
140089,898,1004
140090,900,1001
140091,902,1000
140092,904,998
140093,903,994
140094,904,995
140095,911,1002
140096,922,1008
140097,936,1010
140098,950,1014
140099,959,1016
140100,965,1014
140101,972,1012
140102,971,1006
140103,970,992
140104,966,976
140105,953,967
140106,945,962
140107,940,962
140108,937,964
140109,937,964
140110,936,968
140111,936,976
140112,941,984
140113,948,997
140114,956,1010
140115,960,1019
140116,959,1025
140117,959,1028
140118,960,1029
140119,961,1032
140120,965,1033
140121,968,1033
140122,973,1034
140123,972,1030
140124,974,1029
140125,976,1027
140126,978,1028
140127,982,1030
140128,982,1028
140129,981,1025
140130,983,1025
140131,982,1026
140132,985,1029
140133,988,1030
140134,986,1028
140135,986,1026
140136,987,1024
140137,987,1027
140138,989,1030
140139,991,1032
140140,989,1028
140141,991,1028
140142,989,1024
140143,988,1027
140144,992,1027
140145,994,1029
140146,989,1029
140147,992,1026
140148,993,1027
140149,994,1027
140150,994,1032
140151,997,1029
140152,999,1032
140153,997,1027
140154,996,1027
140155,995,1029
140156,999,1031
140157,1001,1031
140158,1000,1030
140159,1000,1028
140160,997,1028
140161,999,1031
140162,1000,1033
140163,1003,1035
140164,1004,1034
140165,1001,1030
140166,1001,1032
140167,1000,1034
140168,1004,1036
140169,1005,1035
140170,1004,1035
140171,1002,1034
140172,1002,1034
140173,1001,1035
140174,1003,1038
140175,1006,1039
140176,1007,1039
140177,1005,1037
140178,1002,1037
140179,999,1039
140180,1002,1040
140181,1004,1042
140182,1003,1041
140183,1003,1039
140184,1001,1039
140185,1003,1043
140186,1001,1044
140187,1005,1046
140188,1003,1045
140189,998,1043
140190,1001,1043
140191,996,1044
140192,1001,1047
140193,1001,1047
140194,1002,1044
140195,1000,1044
140196,995,1043
140197,998,1046
140198,998,1047
140199,998,1045
140200,997,1045
140201,994,1044
140202,991,1041
140203,991,1044
140204,992,1045
140205,994,1046
140206,990,1046
140207,988,1043
140208,987,1041
140209,988,1043
140210,986,1045
140211,987,1044
140212,985,1044
140213,983,1041
140214,982,1040
140215,979,1045
140216,979,1045
140217,980,1042
140218,976,1042
140219,976,1038
140220,974,1038
140221,973,1039
140222,975,1042
140223,975,1041
140224,974,1039
140225,971,1038
140226,970,1035
140227,972,1038
140228,973,1041
140229,972,1040
140230,970,1036
140231,971,1036
140232,968,1037
140233,966,1039
140234,968,1037
140235,970,1035
140236,970,1036
140237,967,1037
140238,967,1037
140239,968,1038
140240,969,1037
140241,971,1039
140242,969,1039
140243,967,1036
140244,968,1035
140245,968,1036
140246,970,1036
140247,974,1038
140248,970,1036
140249,969,1036
140250,969,1035
140251,967,1036
140252,969,1038
140253,971,1038
140254,969,1036
140255,968,1035
140256,967,1034
140257,967,1036
140258,968,1038
140259,970,1037
140260,968,1035
140261,967,1036
140262,970,1035
140263,969,1034
140264,968,1038
140265,969,1034
140266,970,1035
140267,967,1032
140268,966,1033
140269,966,1033
140270,965,1037
140271,968,1038
140272,966,1038
140273,967,1032
140274,965,1033
140275,963,1033
140276,966,1036
140277,967,1036
140278,965,1036
140279,964,1032
140280,962,1032
140281,962,1034
140282,964,1036
140283,965,1036
140284,965,1037
140285,963,1035
140286,962,1033
140287,961,1035
140288,959,1035
140289,961,1037
140290,962,1036
140291,960,1036
140292,960,1037
140293,958,1038
140294,960,1038
140295,960,1040
140296,960,1038
140297,958,1037
140298,955,1038
140299,957,1039
140300,957,1041
140301,956,1040
140302,958,1040
140303,954,1037
140304,956,1034
140305,955,1037
140306,956,1038
140307,957,1040
140308,958,1037
140309,958,1033
140310,954,1034
140311,957,1033
140312,959,1037
140313,962,1032
140314,961,1034
140315,959,1030
140316,959,1030
140317,960,1031
140318,962,1033
140319,964,1033
140320,966,1032
140321,963,1031
140322,966,1030
140323,966,1030
140324,967,1033
140325,971,1031
140326,971,1032
140327,974,1030
140328,970,1032
140329,970,1034
140330,971,1039
140331,971,1035
140332,968,1034
140333,965,1031
140334,963,1027
140335,963,1031
140336,964,1031
140337,968,1030
140338,964,1029
140339,962,1030
140340,960,1027
140341,958,1031
140342,961,1031
140343,963,1032
140344,962,1030
140345,963,1027
140346,961,1027
140347,963,1029
140348,969,1032
140349,975,1033
140350,983,1035
140351,1002,1036
140352,1047,1047
140353,1130,1089
140354,1175,1166
140355,1131,1205
140356,1061,1172
140357,1019,1112
140358,1015,1081
140359,1017,1079
140360,1019,1073
140361,1016,1071
140362,1013,1068
140363,1007,1063
140364,1003,1061
