'sample #','V5','MLII'
172634,1028,1089
172635,1027,1085
172636,1021,1079
172637,1015,1075
172638,1013,1075
172639,1012,1077
172640,1013,1074
172641,1012,1070
172642,1009,1065
172643,1001,1064
172644,1003,1065
172645,1003,1066
172646,1003,1069
172647,1007,1065
172648,1002,1061
172649,998,1056
172650,996,1059
172651,997,1061
172652,999,1063
172653,1000,1061
172654,998,1059
172655,992,1058
172656,992,1059
172657,991,1060
172658,997,1062
172659,998,1060
172660,996,1057
172661,994,1055
172662,991,1057
172663,994,1058
172664,994,1061
172665,997,1059
172666,995,1058
172667,992,1055
172668,992,1056
172669,992,1056
172670,994,1059
172671,997,1055
172672,995,1055
172673,994,1054
172674,993,1051
172675,994,1055
172676,997,1058
172677,996,1054
172678,995,1052
172679,993,1050
172680,994,1050
172681,994,1053
172682,996,1053
172683,993,1054
172684,993,1052
172685,993,1050
172686,990,1051
172687,991,1055
172688,996,1056
172689,998,1055
172690,995,1052
172691,992,1049
172692,990,1052
172693,990,1054
172694,995,1055
172695,996,1057
172696,994,1053
172697,994,1050
172698,994,1052
172699,994,1055
172700,996,1058
172701,1000,1057
172702,998,1055
172703,995,1050
172704,994,1052
172705,996,1054
172706,998,1059
172707,999,1059
172708,996,1055
172709,995,1052
172710,992,1056
172711,993,1060
172712,994,1061
172713,998,1059
172714,994,1058
172715,992,1055
172716,990,1055
172717,991,1057
172718,992,1061
172719,994,1057
172720,992,1055
172721,990,1054
172722,987,1057
172723,992,1057
172724,995,1061
172725,995,1060
172726,995,1056
172727,989,1054
172728,984,1054
172729,988,1053
172730,990,1057
172731,989,1056
172732,988,1055
172733,985,1052
172734,984,1053
172735,986,1056
172736,988,1056
172737,987,1057
172738,987,1054
172739,983,1052
172740,984,1052
172741,982,1054
172742,982,1057
172743,984,1055
172744,984,1054
172745,982,1051
172746,980,1051
172747,984,1054
172748,985,1058
172749,983,1054
172750,983,1050
172751,980,1049
172752,979,1050
172753,980,1053
172754,985,1055
172755,983,1055
172756,983,1050
172757,983,1050
172758,983,1052
172759,985,1052
172760,986,1055
172761,985,1051
172762,981,1051
172763,983,1052
172764,981,1052
172765,983,1054
172766,985,1055
172767,982,1053
172768,981,1050
172769,979,1051
172770,979,1054
172771,981,1051
172772,985,1058
172773,982,1054
172774,982,1051
172775,979,1052
172776,980,1054
172777,981,1055
172778,982,1058
172779,984,1057
172780,982,1055
172781,981,1052
172782,982,1054
172783,983,1059
172784,987,1059
172785,982,1058
172786,984,1053
172787,983,1054
172788,982,1057
172789,981,1060
172790,982,1059
172791,983,1058
172792,981,1056
172793,976,1055
172794,974,1055
172795,978,1060
172796,982,1060
172797,984,1059
172798,982,1056
172799,976,1055
172800,978,1058
172801,981,1058
172802,984,1063
172803,985,1060
172804,982,1058
172805,983,1058
172806,984,1060
172807,989,1063
172808,995,1065
172809,995,1067
172810,993,1067
172811,991,1063
172812,989,1067
172813,992,1071
172814,993,1074
172815,994,1074
172816,997,1071
172817,995,1072
172818,991,1074
172819,993,1076
172820,994,1076
172821,990,1073
172822,992,1072
172823,987,1066
172824,986,1066
172825,985,1067
172826,985,1069
172827,982,1068
172828,980,1067
172829,980,1068
172830,980,1067
172831,982,1069
172832,983,1071
172833,984,1072
172834,983,1072
172835,981,1068
172836,982,1072
172837,981,1073
172838,988,1076
172839,989,1073
172840,987,1067
172841,981,1060
172842,975,1062
172843,975,1063
172844,972,1068
172845,970,1067
172846,970,1063
172847,969,1062
172848,970,1064
172849,971,1066
172850,972,1066
172851,971,1064
172852,970,1063
172853,968,1060
172854,969,1062
172855,971,1065
172856,974,1066
172857,974,1063
172858,970,1063
172859,969,1061
172860,968,1062
172861,971,1062
172862,974,1065
172863,973,1063
172864,971,1062
172865,969,1059
172866,964,1062
172867,970,1062
172868,971,1066
172869,970,1065
172870,969,1063
172871,967,1062
172872,970,1065
172873,970,1067
172874,969,1069
172875,972,1072
172876,971,1075
172877,970,1077
172878,973,1086
172879,978,1097
172880,985,1107
172881,992,1115
172882,993,1125
172883,991,1137
172884,980,1156
172885,968,1183
172886,959,1216
172887,950,1246
172888,937,1274
172889,920,1302
172890,900,1335
172891,891,1370
172892,891,1414
172893,899,1454
172894,921,1476
172895,952,1467
172896,979,1428
172897,999,1357
172898,1009,1272
172899,998,1187
172900,966,1126
172901,923,1085
172902,894,1067
172903,886,1058
172904,890,1061
172905,898,1061
172906,913,1060
172907,931,1058
172908,953,1060
172909,964,1059
172910,968,1061
172911,973,1057
172912,974,1049
172913,972,1046
172914,974,1044
172915,974,1047
172916,975,1047
172917,979,1046
172918,980,1043
172919,980,1038
172920,979,1040
172921,983,1042
172922,984,1047
172923,987,1043
172924,981,1041
172925,982,1037
172926,983,1039
172927,984,1041
172928,987,1047
172929,984,1042
172930,987,1038
172931,984,1034
172932,985,1035
172933,987,1038
172934,988,1040
172935,989,1036
172936,984,1036
172937,982,1034
172938,984,1035
172939,987,1039
172940,991,1039
172941,990,1035
172942,989,1032
172943,987,1032
172944,986,1028
172945,988,1033
172946,990,1036
172947,992,1033
172948,986,1031
172949,986,1028
172950,989,1027
172951,989,1032
172952,994,1031
172953,991,1029
172954,993,1027
172955,990,1026
172956,985,1025
172957,986,1030
172958,993,1030
172959,993,1026
172960,992,1026
172961,987,1024
172962,988,1027
172963,988,1029
172964,992,1033
172965,995,1030
172966,995,1025
172967,993,1023
172968,990,1028
172969,991,1031
172970,995,1034
172971,996,1033
172972,996,1028
172973,988,1027
172974,988,1028
172975,993,1032
172976,998,1035
172977,1000,1034
172978,999,1032
172979,997,1031
172980,999,1034
172981,1004,1038
172982,1007,1037
172983,1007,1038
172984,1008,1034
172985,1005,1034
172986,1006,1042
172987,1007,1043
172988,1010,1048
172989,1014,1048
172990,1017,1047
172991,1013,1046
172992,1012,1050
172993,1015,1054
172994,1017,1062
172995,1018,1063
172996,1016,1063
172997,1014,1065
172998,1015,1071
172999,1015,1074
173000,1021,1081
173001,1023,1081
173002,1023,1083
173003,1019,1085
173004,1018,1088
173005,1020,1093
173006,1024,1097
173007,1024,1097
173008,1022,1096
173009,1016,1092
173010,1013,1096
173011,1013,1096
173012,1014,1098
173013,1012,1092
173014,1006,1090
173015,1002,1088
173016,999,1085
173017,1002,1087
173018,1002,1085
173019,1000,1082
173020,996,1076
173021,990,1074
173022,987,1072
173023,987,1072
173024,986,1074
173025,988,1070
173026,983,1065
173027,976,1063
173028,977,1063
173029,980,1065
173030,983,1066
173031,981,1065
173032,979,1059
173033,974,1058
173034,972,1058
173035,972,1061
173036,976,1060
173037,974,1060
173038,972,1059
173039,970,1056
173040,969,1056
173041,973,1060
173042,973,1060
173043,971,1056
173044,973,1056
173045,968,1055
173046,967,1057
173047,965,1059
173048,969,1057
173049,971,1056
173050,967,1054
173051,968,1050
173052,967,1053
173053,970,1056
173054,973,1057
173055,969,1056
173056,967,1048
173057,968,1047
173058,968,1049
173059,970,1050
173060,970,1052
173061,973,1051
173062,970,1048
173063,971,1046
173064,969,1048
173065,970,1049
173066,971,1052
173067,971,1051
173068,970,1049
173069,967,1047
173070,967,1048
173071,968,1049
173072,970,1052
173073,969,1049
173074,969,1050
173075,967,1049
173076,970,1050
173077,969,1051
173078,974,1054
173079,977,1056
173080,972,1052
173081,970,1052
173082,972,1049
173083,972,1049
173084,974,1053
173085,976,1052
173086,972,1053
173087,971,1048
173088,969,1051
173089,972,1053
173090,972,1053
173091,973,1051
173092,968,1050
173093,969,1048
173094,965,1051
173095,968,1052
173096,972,1053
173097,971,1051
173098,970,1049
173099,967,1049
173100,965,1049
173101,964,1051
173102,965,1051
173103,966,1047
173104,963,1045
173105,962,1047
173106,961,1046
173107,964,1049
173108,965,1050
173109,964,1048
173110,961,1046
173111,960,1043
173112,961,1044
173113,963,1047
173114,966,1050
173115,966,1049
173116,963,1044
173117,959,1042
173118,958,1044
173119,962,1048
173120,963,1051
173121,963,1047
173122,963,1045
173123,962,1043
173124,962,1042
173125,963,1047
173126,964,1049
173127,961,1048
173128,961,1046
173129,959,1043
173130,959,1043
173131,963,1044
173132,964,1047
173133,963,1044
173134,964,1044
173135,961,1041
173136,961,1042
173137,960,1047
173138,966,1049
173139,965,1047
173140,964,1044
173141,961,1041
173142,958,1043
173143,961,1044
173144,964,1049
173145,966,1048
173146,965,1044
173147,963,1043
173148,962,1046
173149,964,1045
173150,966,1046
173151,964,1045
173152,967,1044
173153,962,1041
173154,962,1044
173155,963,1044
173156,967,1046
173157,967,1045
173158,965,1043
173159,959,1040
173160,960,1042
173161,964,1044
173162,966,1047
173163,968,1049
173164,966,1044
173165,964,1044
173166,964,1045
173167,966,1047
173168,971,1050
173169,968,1050
173170,965,1045
173171,965,1045
173172,967,1044
173173,969,1050
173174,972,1048
173175,972,1048
173176,971,1048
173177,973,1046
173178,970,1051
173179,979,1056
173180,981,1060
173181,981,1058
173182,982,1055
173183,977,1052
173184,974,1054
173185,980,1057
173186,983,1061
173187,982,1061
173188,982,1060
173189,980,1060
173190,977,1058
173191,978,1059
173192,982,1059
173193,981,1056
173194,977,1053
173195,973,1052
173196,970,1052
173197,970,1056
173198,974,1055
173199,975,1054
173200,972,1051
173201,971,1051
173202,969,1051
173203,972,1056
173204,976,1056
173205,975,1055
173206,977,1054
173207,972,1054
173208,975,1055
173209,978,1056
173210,980,1056
173211,981,1053
173212,977,1046
173213,972,1043
173214,970,1044
173215,970,1047
173216,970,1048
173217,970,1048
173218,968,1044
173219,964,1042
173220,964,1043
173221,967,1045
173222,969,1048
173223,970,1046
173224,969,1045
173225,968,1044
173226,967,1046
173227,966,1044
173228,971,1047
173229,969,1046
173230,969,1043
173231,966,1042
173232,964,1046
173233,968,1044
173234,968,1046
173235,969,1048
173236,968,1043
173237,966,1040
173238,969,1041
173239,968,1045
173240,968,1044
173241,970,1045
173242,968,1041
173243,965,1043
173244,967,1043
173245,969,1046
173246,971,1048
173247,974,1047
173248,970,1041
173249,968,1042
173250,970,1047
173251,972,1053
173252,974,1059
173253,977,1063
173254,976,1068
173255,977,1076
173256,983,1089
173257,992,1102
173258,1001,1112
173259,994,1127
173260,983,1147
173261,965,1173
173262,954,1207
173263,949,1243
173264,943,1272
173265,931,1303
173266,913,1328
173267,899,1358
173268,896,1400
173269,906,1443
173270,925,1477
173271,947,1490
173272,968,1475
173273,989,1432
173274,1005,1359
173275,1013,1271
173276,1002,1190
173277,971,1127
173278,932,1082
173279,902,1054
173280,890,1037
173281,891,1035
173282,900,1041
173283,913,1040
173284,930,1039
173285,948,1035
173286,963,1037
173287,969,1037
173288,978,1036
173289,981,1030
173290,983,1021
173291,981,1018
173292,981,1018
173293,980,1019
173294,982,1022
173295,987,1019
173296,982,1015
173297,986,1011
173298,987,1013
173299,984,1015
173300,988,1017
173301,990,1017
173302,993,1013
173303,991,1010
173304,990,1014
173305,992,1015
173306,994,1017
173307,995,1016
173308,994,1010
173309,989,1010
173310,991,1011
173311,993,1013
173312,1000,1013
173313,1000,1014
173314,998,1009
173315,994,1007
173316,997,1008
173317,1000,1011
173318,1001,1011
173319,1002,1011
173320,999,1007
173321,999,1004
173322,996,1005
173323,1000,1009
173324,1002,1011
173325,1003,1006
173326,999,1002
173327,996,1001
173328,997,1002
173329,1001,1005
173330,1004,1008
173331,1003,1009
173332,1001,1005
173333,1002,1005
173334,1000,1003
173335,1003,1004
173336,1006,1008
173337,1008,1007
173338,1006,1003
173339,1005,1002
173340,1002,1003
173341,1007,1010
173342,1012,1011
173343,1012,1010
173344,1010,1006
173345,1009,1006
173346,1009,1007
173347,1014,1011
173348,1012,1012
173349,1016,1011
173350,1014,1009
173351,1011,1009
173352,1014,1010
173353,1016,1014
173354,1016,1015
173355,1021,1014
173356,1021,1014
173357,1018,1013
173358,1020,1016
173359,1021,1020
173360,1028,1024
173361,1028,1020
173362,1028,1021
173363,1025,1022
173364,1026,1027
173365,1032,1030
173366,1036,1035
173367,1035,1034
173368,1030,1033
173369,1032,1036
173370,1035,1039
173371,1040,1044
173372,1041,1047
173373,1042,1048
173374,1041,1050
173375,1036,1053
173376,1038,1060
173377,1041,1063
173378,1045,1066
173379,1044,1069
173380,1044,1072
173381,1041,1072
173382,1041,1077
173383,1043,1080
173384,1043,1083
173385,1043,1082
173386,1041,1078
173387,1036,1080
173388,1037,1083
173389,1037,1086
173390,1039,1086
173391,1035,1081
173392,1032,1076
173393,1027,1071
173394,1026,1072
173395,1025,1072
173396,1025,1074
173397,1025,1067
173398,1019,1063
173399,1014,1061
173400,1013,1061
173401,1010,1059
173402,1013,1057
173403,1011,1052
173404,1008,1051
173405,1002,1047
173406,1000,1047
173407,1001,1048
173408,1000,1049
173409,999,1045
173410,997,1043
173411,996,1043
173412,993,1044
173413,994,1044
173414,995,1046
173415,997,1045
173416,995,1043
173417,989,1042
173418,988,1044
173419,992,1045
173420,994,1048
173421,997,1045
173422,993,1041
173423,991,1043
173424,989,1044
173425,993,1047
173426,993,1047
173427,995,1044
173428,992,1040
173429,989,1039
173430,991,1041
173431,991,1045
173432,994,1047
173433,995,1042
173434,994,1040
173435,992,1039
173436,991,1042
173437,990,1042
173438,992,1045
173439,995,1041
173440,994,1039
173441,988,1037
173442,988,1039
173443,991,1040
173444,995,1043
173445,992,1041
173446,992,1038
173447,990,1037
173448,989,1036
173449,990,1041
173450,993,1039
173451,993,1040
173452,995,1038
173453,992,1037
173454,994,1037
173455,995,1038
173456,998,1041
173457,997,1041
173458,995,1040
173459,994,1037
173460,994,1036
173461,995,1040
173462,997,1043
173463,998,1040
173464,998,1038
173465,994,1041
173466,996,1043
173467,997,1045
173468,1000,1047
173469,1000,1043
173470,998,1040
173471,995,1040
173472,997,1043
173473,998,1045
173474,1000,1048
173475,1002,1045
173476,995,1044
173477,995,1039
173478,995,1041
173479,998,1044
173480,998,1042
173481,999,1042
173482,994,1042
173483,990,1041
173484,989,1043
173485,994,1044
173486,995,1046
173487,996,1043
173488,990,1040
173489,986,1039
173490,987,1042
173491,988,1043
173492,989,1045
173493,989,1043
173494,990,1041
173495,985,1039
173496,986,1038
173497,988,1040
173498,991,1043
173499,992,1041
173500,987,1039
173501,983,1037
173502,984,1037
173503,987,1040
173504,992,1041
173505,990,1040
173506,988,1036
173507,984,1034
173508,985,1036
173509,987,1038
173510,987,1037
173511,986,1036
173512,982,1034
173513,977,1033
173514,981,1034
173515,984,1033
173516,987,1037
173517,985,1037
173518,983,1033
173519,980,1031
173520,980,1035
173521,985,1038
173522,988,1038
173523,985,1036
173524,982,1033
173525,981,1033
173526,978,1032
173527,982,1035
173528,987,1037
173529,987,1037
173530,982,1032
173531,982,1032
173532,981,1035
173533,984,1033
173534,989,1036
173535,988,1036
173536,986,1033
173537,980,1033
173538,978,1034
173539,983,1037
173540,987,1038
173541,987,1035
173542,982,1033
173543,980,1033
173544,984,1033
173545,983,1037
173546,985,1038
173547,982,1037
173548,983,1034
173549,980,1032
173550,979,1033
173551,981,1036
173552,985,1037
173553,983,1035
173554,984,1035
173555,981,1032
173556,983,1034
173557,985,1034
173558,990,1039
173559,987,1037
173560,983,1036
173561,981,1034
173562,979,1034
173563,983,1037
173564,985,1039
173565,986,1036
173566,982,1034
173567,981,1036
173568,982,1035
173569,983,1038
173570,987,1038
173571,985,1037
173572,981,1036
173573,982,1034
173574,980,1034
173575,987,1037
173576,990,1038
173577,993,1037
173578,989,1035
173579,993,1038
173580,994,1040
173581,996,1045
173582,998,1047
173583,996,1045
173584,996,1042
173585,993,1043
173586,993,1047
173587,997,1047
173588,1000,1049
173589,999,1049
173590,999,1047
173591,997,1044
173592,995,1047
173593,996,1048
173594,997,1049
173595,996,1045
173596,991,1043
173597,987,1040
173598,987,1042
173599,985,1044
173600,987,1046
173601,985,1045
173602,983,1043
173603,985,1046
173604,984,1046
173605,987,1050
173606,989,1051
173607,986,1052
173608,987,1047
173609,986,1049
173610,988,1051
173611,992,1049
173612,993,1050
173613,995,1047
173614,994,1042
173615,986,1041
173616,980,1042
173617,980,1044
173618,980,1043
173619,979,1039
173620,979,1040
173621,978,1037
173622,977,1038
173623,978,1042
173624,981,1044
173625,981,1043
173626,979,1039
173627,975,1036
173628,975,1039
173629,976,1042
173630,979,1042
173631,980,1039
173632,976,1037
173633,973,1037
173634,973,1039
173635,978,1039
173636,978,1040
173637,978,1039
173638,973,1035
173639,972,1035
173640,974,1037
173641,976,1039
173642,981,1041
173643,981,1040
173644,977,1034
173645,977,1035
173646,975,1039
173647,977,1040
173648,979,1040
173649,980,1041
173650,978,1042
173651,978,1042
173652,980,1048
173653,985,1055
173654,987,1062
173655,993,1067
173656,994,1077
173657,992,1087
173658,996,1098
173659,1003,1111
173660,999,1128
173661,986,1149
173662,973,1177
173663,961,1208
173664,954,1244
173665,946,1279
173666,938,1310
173667,924,1341
173668,913,1375
173669,916,1416
173670,931,1456
173671,955,1483
173672,981,1482
173673,1008,1451
173674,1026,1393
173675,1035,1307
173676,1027,1227
173677,1007,1154
173678,968,1103
173679,928,1062
173680,901,1038
173681,893,1029
173682,892,1032
173683,906,1038
173684,925,1039
173685,947,1037
173686,965,1034
173687,974,1032
173688,975,1031
173689,979,1032
173690,986,1026
173691,986,1023
173692,985,1020
173693,980,1018
173694,982,1017
173695,986,1022
173696,990,1021
173697,993,1016
173698,992,1013
173699,987,1012
173700,988,1014
173701,992,1016
173702,995,1017
173703,996,1014
173704,994,1011
173705,992,1011
173706,992,1013
173707,994,1013
173708,1000,1015
173709,998,1010
173710,999,1012
173711,992,1010
173712,994,1012
173713,998,1014
173714,1000,1014
